areaCodePrefix,cluster1,cluster2,cluster3,cluster4,cluster5
250622,2,4,1,0,5
571610,5,1,3,0,2
365601,5,1,2,4,3
576213,3,5,1,2,0
638008,3,1,5,0,2
516329,3,1,5,0,2
686572,5,1,3,2,4
450881,5,1,3,2,4
851132,2,4,0,1,5
421402,5,1,3,2,4
306707,2,4,5,1,0
682315,0,1,5,3,2
641663,3,1,5,0,2
572211,3,5,1,0,2
591124,5,1,3,2,0
712416,0,1,2,5,4
344801,2,4,5,1,0
712121,0,2,1,4,5
754102,1,5,0,2,4
534432,1,5,3,0,2
764070,1,5,0,3,2
689656,3,5,1,0,2
303110,2,4,5,1,0
471625,2,4,1,0,5
671348,3,5,1,0,2
147301,4,2,5,1,0
802218,0,2,4,1,5
680020,3,1,5,0,2
628105,3,1,5,0,2
783360,0,2,4,1,5
678571,3,5,1,0,2
577227,3,5,1,0,2
151301,4,2,5,1,0
643241,3,5,1,0,2
560096,3,1,5,0,2
273212,2,4,0,1,5
832304,0,1,2,5,4
486114,2,5,4,1,3
712406,0,2,1,5,4
226501,2,4,0,1,5
799262,0,2,4,1,5
505209,1,5,3,0,2
571105,3,5,1,0,2
413133,5,1,3,2,4
370627,2,4,5,1,3
272193,2,4,5,1,0
625014,3,1,5,0,2
756022,0,2,1,5,4
679336,1,5,3,0,2
124001,2,4,5,1,0
584103,1,5,3,0,2
673122,3,5,1,0,2
334004,2,4,5,1,0
625214,3,1,5,0,2
802220,0,1,5,3,2
841410,0,2,4,1,5
500014,1,5,3,0,2
394601,5,1,2,3,4
506167,1,5,3,0,2
523190,1,5,3,0,2
736146,0,2,1,4,5
797111,0,2,4,1,5
110009,2,4,1,5,0
535215,1,5,3,0,2
383260,5,2,1,4,3
713302,0,2,1,4,5
855116,0,2,4,1,5
679580,3,5,1,0,2
534145,1,5,3,0,2
415405,5,1,3,0,2
110033,2,4,0,1,5
742305,0,2,1,4,5
522256,1,5,3,0,2
785705,0,2,4,1,5
416502,5,1,3,2,4
144803,2,4,1,5,0
524401,3,1,5,0,2
713375,0,2,1,5,4
679303,3,5,1,0,2
393030,2,4,5,1,0
503174,1,5,3,2,0
341511,2,4,5,1,0
423201,5,1,2,3,4
383120,4,2,5,1,0
628005,3,1,5,0,2
788001,0,2,4,1,5
245208,2,4,0,1,5
191131,4,2,5,1,0
415613,5,1,3,2,4
360050,2,5,1,4,3
563139,3,1,5,0,2
331028,2,4,5,1,0
535005,1,5,0,3,2
184120,4,2,5,1,0
276205,2,4,1,0,5
383317,2,5,1,4,3
472446,4,2,5,0,1
786125,0,2,4,1,5
271306,2,4,0,1,5
191121,4,2,5,1,0
723155,0,1,5,2,4
283126,2,4,1,0,5
787026,0,2,4,1,5
473330,2,4,1,0,5
577217,3,5,1,0,2
829112,5,1,3,2,4
606811,3,1,5,0,2
382870,2,4,5,1,3
534126,1,5,3,0,2
768040,0,1,2,5,4
388320,5,1,2,4,3
614618,3,1,5,0,2
752084,0,1,5,2,3
416504,5,1,3,2,0
444108,1,5,2,3,4
360006,5,1,2,4,3
628201,3,1,5,0,2
637501,3,1,5,0,2
402404,5,1,3,2,4
491995,1,0,5,2,4
248013,2,4,1,5,0
263620,2,4,1,5,0
533440,1,5,3,0,2
400089,5,1,3,2,4
535527,1,0,5,3,2
181201,4,2,5,1,0
562117,3,5,1,0,2
637003,3,1,5,0,2
721302,0,1,2,5,4
572226,3,5,1,0,2
802123,2,4,1,5,0
416216,5,1,3,2,0
284135,2,4,1,5,0
212107,2,4,1,5,0
586130,5,1,3,2,4
412406,5,1,3,2,4
522124,1,5,3,0,2
500075,1,5,3,0,2
209303,2,4,0,1,5
400612,5,1,3,2,4
424307,5,1,2,3,4
581123,5,1,3,2,0
322241,2,4,1,5,0
484661,1,2,5,0,4
263158,2,4,1,5,0
689545,3,5,1,0,2
382265,2,5,1,4,3
140125,2,4,0,1,5
623515,3,1,5,0,2
383110,5,2,1,4,3
263656,2,0,4,1,5
321608,2,4,5,1,0
515591,3,1,5,0,2
246762,2,4,1,0,5
502331,1,5,3,0,2
759039,0,2,4,1,5
403706,5,3,1,2,0
505454,1,5,3,2,0
733215,0,2,4,1,5
209745,2,4,0,1,5
272164,2,4,1,5,0
283152,2,4,1,5,0
415639,5,1,3,2,4
480991,1,5,2,0,4
276405,2,4,5,1,0
124303,2,4,5,1,0
516431,3,1,5,0,2
783127,0,2,4,1,5
134201,4,2,5,1,0
192221,4,2,5,1,0
679506,3,1,5,0,2
759102,0,1,2,5,4
607402,3,1,5,0,2
306115,2,4,5,1,0
143416,4,2,5,1,0
343028,2,4,5,1,3
612102,3,1,5,0,2
627106,3,1,5,0,2
515701,1,5,3,0,2
144305,2,4,5,1,0
636103,3,1,5,0,2
133203,4,2,5,1,0
431713,1,5,2,3,4
629151,3,5,1,0,2
743376,0,2,1,5,4
516247,3,1,5,0,2
845303,0,2,4,1,5
751004,0,1,5,2,4
327027,2,4,5,1,0
122508,2,4,5,1,0
177040,2,4,5,1,0
148103,4,2,5,1,0
246166,4,2,0,1,5
627423,3,1,5,0,2
534244,3,1,5,0,2
572214,3,5,1,0,2
532222,1,5,0,3,2
574117,3,5,1,2,0
630313,3,1,5,0,2
360035,5,1,2,4,3
481226,2,4,1,5,0
576115,1,5,3,0,2
855107,2,4,0,1,5
110011,2,4,1,5,0
600028,3,1,5,0,2
518412,3,1,5,0,2
262310,1,5,3,0,2
518010,5,1,3,2,0
607104,3,1,5,0,2
627859,3,1,5,0,2
700059,0,2,4,1,5
843334,2,4,1,5,0
403402,5,1,3,2,0
509135,1,5,3,0,2
516434,3,1,5,0,2
785640,0,2,4,1,5
722162,2,0,4,1,5
641604,3,1,5,0,2
251310,2,4,1,5,0
456441,1,0,2,5,4
391101,5,1,2,4,3
177041,2,4,5,1,0
676101,3,5,1,0,2
571418,3,5,1,0,2
416630,2,4,5,1,0
627719,3,1,5,0,2
785665,0,2,4,1,5
786010,0,2,4,1,5
624707,3,1,5,0,2
443112,5,1,3,2,4
591217,5,1,3,2,0
742133,0,2,1,4,5
587314,5,1,3,2,0
480110,5,1,2,4,3
770039,0,1,5,2,4
388355,5,1,2,4,3
673582,3,1,5,0,2
712310,0,1,2,5,4
734434,0,2,4,1,5
225301,2,4,0,1,5
458775,2,4,5,1,0
177044,2,4,5,1,0
143602,4,2,0,1,5
390021,4,2,5,1,0
816129,0,2,4,1,5
796261,0,2,1,4,5
828129,2,4,0,1,5
441122,1,5,2,3,0
670009,3,5,1,0,2
768111,0,2,4,1,5
583101,5,1,3,0,2
784160,0,2,4,1,5
803101,2,4,1,5,0
507183,1,5,3,0,2
843103,0,2,1,4,5
394517,5,1,2,3,4
600038,3,1,5,0,2
700090,0,1,2,5,4
457550,2,1,5,4,0
782442,0,2,4,1,5
517123,3,1,5,0,2
370421,4,2,5,1,0
761015,0,1,5,3,2
410102,5,1,3,2,4
500009,1,5,3,0,2
500011,1,5,3,0,2
518385,1,5,3,0,2
733156,0,2,4,1,5
577452,3,5,1,2,0
175032,4,2,0,5,1
637207,1,5,3,0,2
754132,0,1,2,5,4
331304,2,4,5,1,0
802132,2,4,5,1,0
676312,3,5,1,0,2
403004,5,1,3,2,0
283119,2,4,1,5,0
365635,5,1,2,3,4
711413,0,1,5,2,4
733121,0,2,1,4,5
843120,4,2,0,1,5
415308,5,1,3,2,0
495449,2,0,4,1,5
781343,0,2,4,1,5
600037,3,1,5,0,2
174305,2,4,5,1,0
756036,0,1,2,5,4
416121,5,1,3,2,0
326519,2,4,5,1,0
277506,2,4,0,1,5
361347,5,2,1,4,3
582119,5,1,3,2,0
228120,2,4,1,0,5
763004,0,1,5,2,3
261502,2,4,1,5,0
577125,5,1,3,2,0
518513,1,5,3,0,2
472336,2,4,1,5,0
591309,5,1,3,2,4
451551,5,1,2,4,3
462101,2,4,5,1,0
303007,2,4,5,1,0
388620,2,4,5,1,0
415724,5,1,2,3,4
382418,2,5,1,4,3
679333,1,5,3,0,2
600006,3,1,5,0,2
802133,2,4,0,1,5
177031,4,2,5,1,0
273013,1,2,5,0,4
224183,2,4,0,1,5
751008,0,1,5,2,4
854335,0,2,4,1,5
758025,0,1,2,5,4
689674,3,5,1,0,2
632406,1,5,3,2,0
636805,3,1,5,0,2
712415,1,5,3,0,2
272172,2,4,0,1,5
624215,3,1,5,0,2
713339,0,2,4,1,5
413105,5,1,3,2,4
600042,3,1,5,0,2
732144,0,2,4,1,5
445102,5,1,2,3,4
844111,2,4,0,1,5
755022,0,1,5,3,2
505101,3,5,1,0,2
577302,3,5,1,0,2
848206,2,4,1,5,0
342901,2,4,5,1,0
563160,3,1,5,0,2
626102,3,1,5,0,2
380016,3,1,5,0,2
721503,0,1,5,2,3
733101,0,2,4,1,5
608501,3,1,5,0,2
713421,0,1,2,5,4
533220,1,5,3,0,2
574113,3,5,1,2,0
770048,0,1,5,2,3
571249,3,5,1,0,2
800019,0,2,4,1,5
442303,1,5,2,3,0
416307,5,1,3,2,4
713404,0,2,1,4,5
636301,3,1,5,0,2
753008,0,1,5,2,3
695601,3,5,1,0,2
403513,5,1,3,2,0
769002,0,1,5,2,4
804425,2,1,4,5,0
695038,3,5,1,0,2
783384,0,2,4,1,5
517421,3,1,5,0,2
786146,0,2,4,1,5
690536,3,5,1,0,2
680561,3,5,1,0,2
690527,3,5,1,0,2
572115,3,5,1,0,2
441901,1,5,2,0,3
626132,3,1,5,0,2
271309,2,4,1,0,5
691574,3,5,1,0,2
571129,5,1,3,2,0
635104,3,1,5,0,2
851210,4,2,5,1,0
141003,4,2,5,1,0
621109,3,1,5,0,2
322243,2,4,1,5,0
695026,3,5,1,0,2
221602,2,4,1,0,5
441212,5,1,3,2,4
312402,2,4,5,1,0
734503,0,2,4,1,5
263640,2,4,1,0,5
571119,3,5,1,0,2
477116,2,4,1,5,0
741504,0,1,2,5,4
524406,3,1,5,0,2
425401,5,1,2,4,3
768215,0,1,5,2,3
389235,2,5,1,4,3
721430,2,4,0,1,5
686587,3,5,1,0,2
759023,0,2,4,1,5
305412,2,4,5,1,0
174032,2,4,5,1,0
632010,3,1,5,0,2
384360,2,5,1,4,3
713380,5,1,2,3,4
276125,2,0,4,1,5
521326,1,5,3,0,2
394365,2,4,5,1,0
501508,1,5,3,0,2
518390,3,5,1,0,2
628704,3,1,5,0,2
768212,0,1,5,2,3
853202,2,0,4,1,5
312203,2,1,5,4,0
506332,1,5,3,0,2
491557,1,5,0,3,2
148030,4,2,5,1,0
416007,5,1,3,2,4
796008,0,2,1,4,5
841206,2,4,1,5,0
496224,2,4,0,1,5
322026,2,4,5,1,0
690507,3,5,1,0,2
686693,3,5,1,0,2
534004,1,5,3,0,2
641039,3,5,1,0,2
360450,5,1,2,3,4
413802,5,1,3,2,4
795015,0,2,4,1,5
442403,2,1,5,4,0
484446,2,4,1,5,0
325208,2,4,5,1,0
508004,1,5,3,0,2
680582,3,1,5,0,2
641697,3,1,5,0,2
713401,0,1,5,2,4
394650,5,1,2,4,3
416701,5,1,2,3,4
241121,2,4,1,5,0
741245,0,1,5,2,4
475001,2,4,1,5,0
400055,5,1,3,2,4
421002,5,1,3,2,4
143103,4,2,5,1,0
781335,4,2,5,1,0
202150,4,2,5,1,0
732139,2,0,4,1,5
509127,5,1,3,0,2
680691,3,1,5,0,2
756127,0,1,5,2,3
695615,3,5,1,0,2
606207,3,1,5,0,2
676509,3,5,1,0,2
627202,3,1,5,0,2
742187,0,2,1,4,5
682009,3,5,1,0,2
591211,5,1,3,2,0
577222,3,5,1,2,0
144214,4,2,5,1,0
202170,2,4,1,5,0
416527,5,1,3,2,4
243751,2,4,1,5,0
262523,2,4,0,1,5
323614,2,4,1,5,0
522421,1,5,3,0,2
473670,2,4,1,5,0
271801,2,4,0,1,5
281307,4,2,5,1,0
302033,2,4,5,1,0
743134,0,1,2,5,4
851215,4,2,1,5,0
229311,1,5,0,2,3
176059,2,4,5,1,0
144302,4,2,5,1,0
741401,0,1,2,5,4
451556,2,4,5,1,0
312206,2,4,5,1,0
110023,2,4,5,1,0
641047,3,5,1,0,2
261121,2,4,1,5,0
443103,5,1,2,3,4
768005,0,1,5,2,3
382755,0,1,5,3,2
496334,0,1,2,5,4
471510,2,4,1,5,0
756045,0,1,5,2,4
401101,2,4,5,1,0
581112,1,5,0,3,2
301027,2,4,1,5,0
627417,3,1,5,0,2
683544,3,5,1,0,2
431807,5,1,2,4,3
415530,5,1,3,2,4
390004,5,1,2,4,3
586116,3,5,1,2,0
341305,2,4,5,1,0
797120,0,2,4,1,5
488441,2,1,5,0,4
110077,2,4,1,5,0
531061,1,0,5,3,2
226024,2,4,0,1,5
412212,5,1,3,2,4
637107,3,1,5,0,2
689675,3,5,1,0,2
389151,1,5,2,4,0
695121,3,5,1,0,2
480996,1,5,2,0,4
843104,0,2,1,5,4
458895,2,5,1,4,3
416308,5,1,3,2,0
483110,2,4,1,5,0
225122,2,4,0,1,5
304021,2,4,5,1,0
364275,5,1,2,4,3
140501,2,4,0,1,5
520015,1,5,3,0,2
524223,1,3,5,0,2
413205,5,1,2,3,4
560048,3,1,5,0,2
782450,0,2,4,1,5
136156,4,2,5,1,0
518220,1,3,5,0,2
271302,2,4,1,0,5
679301,3,5,1,0,2
851116,2,4,1,5,0
516359,3,1,5,0,2
431116,1,5,2,3,4
132107,2,4,1,5,0
722206,0,2,4,1,5
171202,4,2,5,1,0
382415,2,5,1,4,3
711301,0,1,2,5,4
713512,0,1,5,2,3
743387,0,1,2,5,4
144629,2,4,1,5,0
144005,2,4,5,1,0
791105,0,4,2,1,5
486886,2,4,0,1,5
851112,2,4,5,1,0
226023,2,4,0,1,5
603111,3,1,5,0,2
524304,3,1,5,0,2
416416,5,1,3,2,0
502108,1,5,3,0,2
832404,1,5,0,2,4
110073,2,4,1,5,0
176060,2,4,0,1,5
271304,2,4,1,0,5
574509,5,3,1,2,0
723161,0,2,1,5,4
176317,2,4,5,1,0
770043,1,5,0,2,3
688504,3,5,1,0,2
421403,5,1,3,2,0
325216,2,4,5,1,0
312404,2,4,5,1,0
721242,0,1,5,2,4
272302,2,4,1,5,0
752116,0,1,5,2,3
415715,5,1,3,2,4
232104,2,1,5,4,0
534331,3,1,5,0,2
796770,0,1,2,5,4
825324,2,4,5,1,0
734501,0,2,4,1,5
486335,2,4,0,1,5
444711,5,1,3,2,4
628906,3,1,5,0,2
492101,2,1,5,0,4
841208,2,4,0,1,5
453446,5,1,2,3,4
711410,0,1,2,5,4
516433,3,1,5,0,2
303806,2,4,5,1,0
485005,2,1,0,5,4
122103,2,4,5,1,0
388260,1,5,2,4,0
415703,5,1,3,2,4
416106,5,1,3,2,4
313705,5,1,2,4,3
690524,3,5,1,0,2
380052,5,1,2,3,4
788734,0,2,4,1,5
788160,0,2,4,1,5
380007,5,2,1,4,3
574223,3,5,1,0,2
126111,2,4,5,1,0
632014,3,1,5,0,2
474001,2,4,1,5,0
416511,5,1,3,2,4
481115,1,5,3,2,0
491881,1,5,0,2,4
503186,1,5,3,0,2
507124,1,5,3,0,2
604206,3,1,5,0,2
560037,3,1,5,0,2
530027,1,5,0,3,2
243123,2,0,4,1,5
814167,0,1,2,5,4
175038,4,2,0,1,5
799120,0,2,1,4,5
171004,4,2,5,1,0
311030,2,4,5,1,0
482010,2,1,5,4,0
312603,2,4,5,1,0
751019,2,4,5,1,0
814119,0,2,1,5,4
577421,3,5,1,2,0
202126,2,4,1,5,0
788831,0,2,4,1,5
577401,3,5,1,0,2
713315,0,2,1,4,5
151510,2,4,5,1,0
845440,2,4,1,5,0
627811,3,1,5,0,2
465680,2,5,1,4,3
395011,2,4,5,1,0
637407,3,1,5,0,2
504294,1,5,3,0,2
844112,2,4,0,1,5
443304,5,1,3,2,4
323613,2,4,5,1,0
642005,3,1,5,0,2
811104,0,2,4,1,5
494442,5,1,3,2,0
403202,5,1,3,2,0
609701,3,1,5,0,2
400006,5,1,3,2,4
847305,0,2,4,1,5
423106,5,1,2,4,3
224125,0,2,4,1,5
125054,2,4,5,1,0
415510,5,1,3,2,4
614738,3,1,5,0,2
852214,2,4,0,1,5
413314,5,1,3,2,0
613009,3,1,5,0,2
848202,2,4,1,5,0
781019,0,2,4,1,5
247451,2,4,1,5,0
785701,0,2,4,1,5
175037,4,2,0,1,5
110078,2,4,1,5,0
523327,1,5,3,0,2
333504,2,4,5,1,0
752100,0,1,5,2,4
416313,5,1,3,2,4
481102,1,5,0,2,4
516310,3,1,5,0,2
563125,3,1,5,0,2
802312,2,0,4,1,5
440034,1,5,2,0,3
585215,5,1,3,2,0
768200,0,1,5,2,3
311302,2,4,5,1,0
312023,2,4,5,1,0
212104,2,4,1,5,0
736167,0,2,4,1,5
332002,2,5,4,1,3
502125,5,1,2,4,3
682002,3,5,1,0,2
222139,2,4,0,1,5
125004,2,4,1,5,0
184102,4,2,5,1,0
690105,3,5,1,0,2
504301,0,1,5,3,2
382443,2,5,1,4,3
571126,4,2,5,1,0
202137,2,4,1,5,0
585236,5,1,3,2,0
431208,5,1,2,4,3
389341,5,1,2,4,3
400704,5,1,3,2,4
274305,0,2,4,1,5
394190,5,1,2,4,3
585307,1,5,3,2,0
756046,2,4,5,1,0
587124,5,1,3,2,0
176310,2,4,5,1,0
224153,2,4,0,1,5
576102,3,5,1,2,0
742236,0,2,1,4,5
768027,0,1,5,2,3
824143,2,0,1,4,5
586128,5,1,3,2,0
335704,2,4,5,1,0
851204,2,4,0,1,5
225414,2,4,0,1,5
174316,0,2,4,1,5
700103,0,1,5,3,2
521111,1,5,3,0,2
124411,2,4,5,1,0
673640,3,5,1,0,2
573128,3,5,1,0,2
623501,3,1,5,0,2
625603,3,1,5,0,2
441903,5,1,3,2,4
523315,1,5,3,0,2
172021,2,4,1,5,0
832105,2,0,1,4,5
415513,5,1,3,2,0
793016,0,2,4,1,5
632311,3,1,5,0,2
783349,0,2,4,1,5
370205,2,4,5,1,3
721305,0,1,2,5,4
760007,0,1,5,3,2
573201,3,5,1,0,2
247002,2,0,4,1,5
577448,3,5,1,2,0
734104,0,2,1,4,5
276206,1,5,3,2,0
577557,3,5,1,0,2
362530,2,4,5,1,0
563115,3,1,5,0,2
382110,5,1,2,3,4
673501,3,5,1,0,2
402117,1,5,2,3,0
627862,5,1,3,2,0
731214,0,1,2,5,4
680604,3,5,1,0,2
444604,5,1,2,3,4
642108,3,5,1,0,2
802161,1,5,3,2,0
226019,2,0,4,1,5
322704,2,4,5,1,0
690531,3,5,1,0,2
723121,0,1,2,5,4
445323,1,5,3,2,0
322216,2,4,5,1,0
342308,2,4,5,1,0
627103,3,1,5,0,2
736165,0,2,4,1,5
401102,5,1,3,2,4
400605,5,1,3,2,4
249304,2,4,5,1,0
144522,4,2,5,1,0
523105,3,1,5,0,2
679579,3,5,1,0,2
141006,4,2,5,1,0
174034,1,5,0,2,3
586109,5,1,3,2,0
581357,5,1,3,2,0
721646,0,1,5,2,4
736176,0,1,2,5,4
226102,4,2,1,0,5
125106,2,4,5,1,0
323304,2,4,5,1,0
755015,5,1,2,4,3
785621,0,2,4,1,5
384130,4,2,0,1,5
804419,2,4,1,0,5
210433,2,4,0,1,5
691557,3,5,1,0,2
854106,5,1,2,4,3
221101,2,4,0,1,5
760010,2,4,1,5,0
222127,4,2,5,1,0
671324,3,5,1,0,2
341030,2,4,5,1,0
276402,2,4,1,5,0
828207,0,2,4,1,5
210129,2,4,0,1,5
624303,3,1,5,0,2
276143,2,4,0,1,5
641017,3,1,5,0,2
743249,0,2,1,4,5
835227,0,1,2,5,4
181121,4,2,5,1,0
854205,0,2,4,1,5
623530,3,1,5,0,2
713332,0,2,4,1,5
263653,4,2,0,1,5
403707,5,1,3,2,0
523156,1,3,5,0,2
683571,3,5,1,0,2
570029,3,1,5,0,2
521150,1,3,5,0,2
201001,2,4,1,5,0
370615,2,5,1,4,3
146110,4,2,5,1,0
421603,5,1,3,2,4
274404,2,4,0,1,5
804418,0,2,4,1,5
761111,1,5,0,2,3
497331,2,0,4,1,5
695584,3,1,5,0,2
504103,1,5,3,2,0
835217,2,0,1,4,5
415412,5,1,3,2,0
285129,2,4,1,5,0
686012,3,5,1,0,2
444809,5,1,2,3,4
731303,0,2,1,5,4
365545,5,1,2,3,4
516439,3,1,5,0,2
680501,3,5,1,0,2
227801,2,4,1,5,0
390024,4,2,5,1,0
761054,0,1,5,3,2
624302,3,1,5,0,2
689543,3,5,1,0,2
845104,2,4,0,1,5
423607,5,1,3,2,4
680520,3,5,1,0,2
753015,1,5,0,3,2
756131,0,1,2,5,4
535580,1,0,5,3,2
581421,3,5,1,2,0
486556,2,0,4,1,5
781309,0,2,4,1,5
442905,1,5,3,2,0
311301,2,4,5,1,0
673504,3,5,1,0,2
224116,2,4,0,1,5
534112,1,5,3,0,2
273014,2,4,1,0,5
685565,3,5,1,0,2
442709,1,5,3,0,2
262801,2,4,0,1,5
533228,1,5,3,0,2
635811,3,1,5,0,2
781129,0,2,4,1,5
364270,5,1,2,4,3
403703,5,3,1,2,0
303807,2,4,5,1,0
146106,2,4,5,1,0
394655,2,5,4,1,3
821305,0,2,4,1,5
673513,3,5,1,0,2
509130,1,5,3,0,2
676506,3,5,1,0,2
250002,2,4,1,5,0
632503,3,1,5,0,2
563120,3,1,5,0,2
624204,3,1,5,0,2
515301,3,1,5,0,2
110061,2,4,5,1,0
523169,3,1,5,0,2
603308,3,1,5,0,2
460004,1,5,2,4,0
190018,4,2,5,1,0
626114,3,5,1,0,2
781303,0,2,4,1,5
416709,5,1,2,3,4
208008,2,4,0,1,5
577543,5,1,3,2,0
583238,1,5,3,0,2
173021,2,4,1,5,0
382340,2,5,1,4,3
787055,0,2,4,1,5
134108,4,2,1,5,0
768003,0,1,5,2,3
176103,4,2,5,1,0
321411,2,1,5,4,0
680007,3,1,5,0,2
686105,3,5,1,0,2
221405,2,4,1,0,5
131101,4,2,1,5,0
752090,1,5,0,2,3
611108,3,1,5,0,2
695145,3,5,1,0,2
627357,3,1,5,0,2
362230,2,4,5,1,3
712426,0,2,1,5,4
585330,5,1,3,2,0
723126,0,1,5,2,3
141001,4,2,5,1,0
851133,2,4,0,1,5
723213,1,0,5,2,4
504202,1,5,3,0,2
781302,0,2,4,1,5
788109,0,2,4,1,5
524305,3,1,5,0,2
343021,2,4,5,1,0
844125,0,2,4,1,5
413521,5,1,3,2,0
224186,2,4,1,0,5
574233,3,5,1,2,0
636806,3,1,5,0,2
464221,2,4,1,5,0
700127,0,1,2,5,4
144411,4,2,5,1,0
412115,5,1,3,2,4
625562,3,1,5,0,2
721147,2,4,1,5,0
171225,4,2,0,1,5
383307,2,4,5,1,3
742306,2,0,4,1,5
416010,5,1,3,2,4
132108,2,4,5,1,0
380055,5,1,2,3,4
424106,5,1,2,3,4
831001,0,1,2,5,4
572227,3,5,1,0,2
600098,3,1,5,0,2
630211,3,1,5,0,2
303508,2,4,5,1,0
403719,5,1,3,2,0
636305,3,1,5,0,2
533235,1,3,5,0,2
721159,0,1,2,5,4
273309,2,4,0,1,5
246453,4,2,0,1,5
502115,1,5,3,0,2
796181,0,1,2,4,5
741126,0,2,1,5,4
741503,0,1,2,5,4
601202,3,1,5,0,2
799285,0,2,4,1,5
143517,2,4,5,1,0
382028,5,1,2,4,3
639101,3,1,5,0,2
425421,5,1,2,3,4
412301,5,1,3,2,4
690539,3,5,1,0,2
224225,2,4,0,1,5
132039,2,4,1,5,0
143410,4,2,5,1,0
609804,3,1,5,0,2
445401,1,5,2,3,0
403204,5,1,3,2,0
712301,0,1,2,5,4
230139,2,4,0,1,5
391445,5,1,2,4,3
380013,3,1,5,0,2
741502,0,2,1,4,5
173209,4,2,0,1,5
683102,3,5,1,0,2
742302,0,2,1,4,5
833216,0,1,5,2,4
431512,5,1,3,2,4
393017,5,1,2,4,3
573150,3,1,5,0,2
700076,0,1,2,5,4
784507,0,2,4,1,5
533289,1,5,3,0,2
411040,2,5,1,4,0
847213,2,4,1,5,0
231212,0,2,1,5,4
673309,3,5,1,0,2
828113,0,2,4,1,5
574232,3,5,1,0,2
734013,0,2,4,1,5
212205,2,4,1,5,0
230301,2,4,0,1,5
503235,4,2,5,1,0
636809,3,1,5,0,2
415527,5,1,3,2,4
531035,1,5,3,0,2
673634,3,1,5,0,2
791118,0,2,4,1,5
757079,0,2,4,1,5
333012,2,4,5,1,0
522663,1,5,3,0,2
222301,2,4,1,5,0
262532,2,4,1,5,0
742168,0,2,4,1,5
751010,2,4,5,1,0
642207,3,1,5,0,2
263621,2,4,1,5,0
522314,1,3,5,0,2
273302,2,4,0,1,5
263626,0,2,4,1,5
243006,2,4,1,5,0
609607,3,1,5,0,2
670143,3,1,5,0,2
247670,2,4,0,1,5
248015,2,4,1,5,0
743357,2,0,4,1,5
638506,1,3,5,0,2
678102,3,5,1,0,2
761002,0,1,2,5,4
721140,0,1,2,5,4
222137,0,1,5,2,4
683519,3,5,1,0,2
523247,3,1,5,0,2
400070,5,1,3,2,4
505476,1,5,3,0,2
680586,3,1,5,0,2
621101,3,1,5,0,2
671314,3,5,1,0,2
676542,3,5,1,0,2
611002,3,1,5,0,2
208023,2,4,1,5,0
413113,5,1,3,2,4
632601,3,5,1,0,2
757087,0,1,5,2,3
233224,0,2,4,1,5
713216,0,2,1,4,5
642204,3,1,5,0,2
841305,0,2,4,1,5
761215,0,1,5,3,2
493992,2,4,1,5,0
816103,0,2,4,1,5
518006,3,1,5,0,2
855102,0,2,4,1,5
581384,3,5,1,2,0
431123,1,5,3,2,0
176076,2,4,1,5,0
531019,3,1,5,0,2
793112,0,2,4,1,5
242127,2,4,1,5,0
625523,3,1,5,0,2
441107,1,5,3,2,0
424107,1,5,2,0,3
388265,2,1,5,4,0
275105,2,4,1,5,0
754239,2,5,1,4,3
223227,2,4,5,1,0
283203,2,4,1,5,0
382640,2,5,1,4,3
622101,3,1,5,0,2
523002,1,3,5,0,2
522316,1,3,5,0,2
673121,3,5,1,0,2
224182,2,4,0,1,5
515144,3,1,5,0,2
431502,5,1,3,2,4
491661,1,5,0,2,3
680585,3,1,5,0,2
506367,1,5,3,0,2
609503,3,1,5,0,2
686017,3,5,1,0,2
271001,2,4,0,1,5
783339,0,2,4,1,5
413507,5,1,3,2,4
142043,4,2,5,1,0
734317,0,2,4,1,5
494661,1,5,3,2,0
766105,1,0,5,2,3
532312,1,5,3,0,2
176038,2,4,5,1,0
314024,2,5,4,1,3
410503,5,1,3,2,4
631302,1,3,5,0,2
231225,0,2,1,4,5
262724,2,4,1,5,0
416704,5,1,3,2,4
388713,2,5,1,4,3
574129,3,5,1,0,2
577429,3,5,1,2,0
416315,5,1,3,2,0
301002,2,4,1,5,0
603304,3,1,5,0,2
638812,3,1,5,0,2
141113,4,2,5,1,0
796009,0,2,1,4,5
515241,1,5,3,0,2
480661,1,5,0,2,4
341028,2,4,5,1,0
121003,2,4,1,5,0
673312,3,5,1,0,2
176219,4,2,0,5,1
754240,4,2,5,1,0
231313,2,1,5,0,4
505307,1,5,3,0,2
332311,2,4,5,1,0
673661,3,5,1,0,2
794103,0,2,4,1,5
144805,2,4,1,5,0
210123,2,4,0,1,5
572112,3,1,5,0,2
483220,2,4,1,5,0
515767,3,1,5,0,2
523201,1,5,3,0,2
638673,3,1,5,0,2
689107,3,5,1,0,2
532461,1,5,2,3,4
144512,4,2,5,1,0
732141,0,2,4,1,5
741238,0,1,2,5,4
801105,0,2,4,1,5
533290,1,5,3,0,2
345026,2,4,5,1,0
576211,3,5,1,2,0
229306,0,2,1,4,5
230129,2,4,1,5,0
173029,4,2,1,5,0
125103,4,2,5,1,0
244712,2,4,1,5,0
222143,2,4,1,5,0
122102,2,0,4,1,5
721436,0,1,5,2,4
734221,2,4,0,1,5
382835,2,4,0,1,5
712152,0,1,5,2,4
204211,2,4,1,5,0
